16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
0,
16,
0,
0,
16,
0,
16,
0,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
0,
16,
0,
0,
16,
16,
12,
0,
0,
0,
0,
0,
16,
16,
0,
0,
16,
0,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
0,
16,
0,
0,
0,
16,
0,
16,
16,
16,
16,
16,
16,
16,
16,
16,
0,
16,
0,
0,
0,
0,
0,
0,
0,
0,
0,
16,
0,
0,
16,
0,
16,
0,
0,
16,
0,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
0,
16,
0,
0,
16,
0,
16,
0,
0,
16,
0,
16,
16,
16,
16,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
16,
0,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
16,
0,
0,
0,
16,
0,
0,
16,
0,
16,
16,
16,
0,
16,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
16,
0,
16,
0,
0,
16,
0,
0,
0,
16,
0,
0,
0,
0,
0,
0,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
0,
0,
0,
0,
0,
0,
0,
16,
0,
16,
0,
16,
0,
0,
0,
16,
0,
16,
16,
16,
16,
16,
16,
16,
0,
16,
16,
0,
0,
0,
16,
0,
16,
0,
0,
16,
16,
0,
0,
16,
0,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
0,
16,
0,
0,
0,
16,
0,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
0,
16,
0,
0,
16,
0,
16,
0,
0,
16,
0,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
16,
